	userID	ISBN	bookRating
21540	40943	0671001701	0
21541	42458	0671001701	0
21542	44845	0671001701	0
21543	49842	0671001701	0
21544	59172	0671001701	0
21545	59490	0671001701	0
21546	66385	0671001701	0
21547	76352	0671001701	0
21548	81848	0671001701	9
21549	93518	0671001701	0
21550	93852	0671001701	7
21551	95193	0671001701	0
21552	104636	0671001701	0
21553	113904	0671001701	0
21554	124942	0671001701	0
21555	136473	0671001701	0
21556	139141	0671001701	5
21557	143427	0671001701	6
21558	147075	0671001701	0
21559	153361	0671001701	9
21560	153662	0671001701	10
21561	168245	0671001701	8
21562	168387	0671001701	0
21563	170575	0671001701	0
21564	173301	0671001701	0
21565	175003	0671001701	0
21566	182086	0671001701	0
21567	193350	0671001701	0
21568	203240	0671001701	7
21569	205735	0671001701	0
21570	207259	0671001701	0
21571	207450	0671001701	0
21572	212645	0671001701	0
21573	212898	0671001701	0
21574	216427	0671001701	0
21575	225810	0671001701	0
21576	227520	0671001701	0
21577	231210	0671001701	0
21578	233976	0671001701	8
21579	242824	0671001701	0
21580	244588	0671001701	0
21581	252071	0671001701	0
21582	254465	0671001701	0
21583	262399	0671001701	0
21584	264321	0671001701	0
21585	1485	0380717085	8
21586	6251	0380717085	10
21587	182403	0380717085	8
21588	274549	0380717085	5
21589	1485	0380712172	0
21590	231894	0380712172	0
21591	274549	0380712172	6
21592	1485	0273649949	0
21593	1485	0130305065	0
21594	1485	0130219193	0
21595	1491	0451524829	7
21596	36269	0451524829	10
21597	37712	0451524829	0
21598	55187	0451524829	0
21599	63625	0451524829	0
21600	68721	0451524829	0
21601	95287	0451524829	7
21602	96054	0451524829	0
21603	102967	0451524829	8
21604	114444	0451524829	9
21605	133037	0451524829	0
21606	141902	0451524829	0
21607	168954	0451524829	5
21608	195694	0451524829	0
21609	201526	0451524829	0
21610	204864	0451524829	0
21611	211426	0451524829	0
21612	222354	0451524829	9
21613	231857	0451524829	0
21614	234478	0451524829	8
21615	236587	0451524829	7
21616	239014	0451524829	10
21617	246776	0451524829	9
21618	1499	1931412677	6
21619	273857	1931412677	6
21620	1521	0061000175	0
21621	4921	0061000175	0
21622	11676	0061000175	8
21623	13164	0061000175	8
21624	15288	0061000175	0
21625	16574	0061000175	0
21626	21081	0061000175	0
21627	28204	0061000175	0
21628	30273	0061000175	0
21629	31158	0061000175	2
21630	31556	0061000175	8
21631	35144	0061000175	7
21632	38023	0061000175	9
21633	49015	0061000175	4
21634	53392	0061000175	0
21635	55142	0061000175	7
21636	56117	0061000175	0
21637	56201	0061000175	0
21638	57326	0061000175	7
21639	62895	0061000175	0
21640	64220	0061000175	4
21641	70607	0061000175	7
21642	72689	0061000175	5
21643	72863	0061000175	0
21644	80623	0061000175	8
21645	80881	0061000175	0
21646	87746	0061000175	0
21647	91619	0061000175	0
21648	91685	0061000175	10
21649	92554	0061000175	0
21650	93669	0061000175	8
21651	94737	0061000175	10
21652	102658	0061000175	0
21653	108232	0061000175	0
21654	111906	0061000175	7
21655	113229	0061000175	5
21656	114988	0061000175	0
21657	117152	0061000175	8
21658	118870	0061000175	10
21659	124386	0061000175	0
21660	125989	0061000175	6
21661	127200	0061000175	8
21662	128774	0061000175	0
21663	131091	0061000175	0
21664	134264	0061000175	0
21665	134278	0061000175	0
21666	135149	0061000175	0
21667	137472	0061000175	8
21668	137661	0061000175	0
21669	142714	0061000175	7
21670	146230	0061000175	0
21671	148199	0061000175	0
21672	149309	0061000175	0
21673	153563	0061000175	0
21674	157273	0061000175	0
21675	158295	0061000175	7
21676	159858	0061000175	6
21677	161157	0061000175	7
21678	162014	0061000175	7
21679	163960	0061000175	0
21680	165515	0061000175	6
21681	170518	0061000175	0
21682	171118	0061000175	0
21683	183196	0061000175	0
21684	187170	0061000175	0
21685	189516	0061000175	0
21686	191285	0061000175	0
21687	193350	0061000175	0
21688	196160	0061000175	8
21689	197512	0061000175	0
21690	197659	0061000175	0
21691	199614	0061000175	9
21692	202032	0061000175	0
21693	204864	0061000175	0
21694	205980	0061000175	0
21695	214700	0061000175	8
21696	219594	0061000175	9
21697	228998	0061000175	0
21698	231210	0061000175	0
21699	234623	0061000175	0
21700	238120	0061000175	0
21701	240676	0061000175	0
21702	245650	0061000175	9
21703	245827	0061000175	0
21704	249764	0061000175	0
21705	250101	0061000175	10
21706	259122	0061000175	0
21707	262378	0061000175	0
21708	265656	0061000175	10
21709	269566	0061000175	0
21710	275297	0061000175	0
21711	1539	1558532161	10
21712	13850	1558532161	9
21713	14456	1558532161	10
21714	16795	1558532161	8
21715	33759	1558532161	0
21716	35859	1558532161	10
21717	49601	1558532161	9
21718	52584	1558532161	0
21719	53575	1558532161	6
21720	57398	1558532161	9
21721	97945	1558532161	0
21722	98723	1558532161	8
21723	105517	1558532161	7
21724	113519	1558532161	9
21725	127826	1558532161	0
21726	143163	1558532161	10
21727	148906	1558532161	0
21728	150516	1558532161	7
21729	158856	1558532161	5
21730	162762	1558532161	0
21731	167471	1558532161	0
21732	190885	1558532161	7
21733	206959	1558532161	0
21734	228998	1558532161	0
21735	265607	1558532161	0
21736	269438	1558532161	0
21737	272980	1558532161	0
21738	278641	0765342294	9
21739	1548	0765342294	8
21740	2033	0765342294	0
21741	26713	0765342294	0
21742	36157	0765342294	10
21743	39773	0765342294	0
21744	44925	0765342294	0
21745	58532	0765342294	10
21746	60244	0765342294	9
21747	69721	0765342294	8
21748	81977	0765342294	9
21749	94242	0765342294	10
21750	96440	0765342294	8
21751	125736	0765342294	0
21752	219683	0765342294	10
21753	249407	0765342294	9
21754	267881	0765342294	10
21755	1548	0451821971	7
21756	6251	0451821971	9
21757	6543	0451821971	0
21758	7346	0451821971	0
21759	11601	0451821971	10
21760	11676	0451821971	0
21761	16488	0451821971	0
21762	22267	0451821971	9
21763	31919	0451821971	0
21764	35859	0451821971	0
21765	78846	0451821971	0
21766	95359	0451821971	0
21767	105517	0451821971	7
21768	117539	0451821971	0
21769	128835	0451821971	10
21770	137282	0451821971	9
21771	146890	0451821971	0
21772	166825	0451821971	5
21773	168036	0451821971	0
21774	178950	0451821971	0
21775	181216	0451821971	9
21776	185147	0451821971	0
21777	187922	0451821971	6
21778	204205	0451821971	0
21779	209373	0451821971	0
21780	218552	0451821971	0
21781	231210	0451821971	0
21782	234623	0451821971	0
21783	238545	0451821971	0
21784	260897	0451821971	0
21785	262635	0451821971	4
21786	266865	0451821971	0
21787	1548	006093395X	6
21788	11676	006093395X	9
21789	122429	006093395X	7
21790	148258	006093395X	7
21791	200011	006093395X	8
21792	277744	0385491328	8
21793	1548	0385491328	0
21794	8681	0385491328	8
21795	36836	0385491328	0
21796	65665	0385491328	0
21797	120599	0385491328	0
21798	132930	0385491328	7
21799	172742	0385491328	0
21800	211426	0385491328	0
21801	211919	0385491328	0
21802	242299	0385491328	8
21803	272626	0385491328	0
21804	1548	0374177023	7
21805	142902	0374177023	0
21806	212252	0374177023	7
21807	238120	0374177023	0
21808	278843	0425167313	0
21809	1548	0425167313	8
21810	5903	0425167313	0
21811	8454	0425167313	0
21812	10314	0425167313	0
21813	10447	0425167313	0
21814	11676	0425167313	8
21815	12784	0425167313	10
21816	14768	0425167313	0
21817	16246	0425167313	0
21818	16637	0425167313	5
21819	18176	0425167313	0
21820	19664	0425167313	9
21821	20794	0425167313	0
21822	21014	0425167313	8
21823	21659	0425167313	0
21824	22625	0425167313	9
21825	26057	0425167313	0
21826	26518	0425167313	8
21827	26538	0425167313	0
21828	26544	0425167313	9
21829	28709	0425167313	9
21830	30276	0425167313	0
21831	30487	0425167313	0
21832	31846	0425167313	0
21833	35857	0425167313	0
21834	35859	0425167313	0
21835	36295	0425167313	7
21836	37019	0425167313	0
21837	39281	0425167313	0
21838	40889	0425167313	0
21839	40943	0425167313	0
21840	42265	0425167313	9
21841	42466	0425167313	0
21842	43246	0425167313	0
21843	43619	0425167313	8
21844	43806	0425167313	0
21845	43910	0425167313	8
21846	44211	0425167313	0
21847	45557	0425167313	0
21848	45987	0425167313	0
21849	46398	0425167313	0
21850	47368	0425167313	0
21851	47807	0425167313	7
21852	48268	0425167313	0
21853	49109	0425167313	0
21854	49990	0425167313	7
21855	51086	0425167313	8
21856	52002	0425167313	0
21857	53140	0425167313	0
21858	53142	0425167313	10
21859	53241	0425167313	7
21860	53256	0425167313	0
21861	55438	0425167313	0
21862	56661	0425167313	0
21863	59209	0425167313	0
21864	60050	0425167313	6
21865	60244	0425167313	0
21866	60255	0425167313	0
21867	60569	0425167313	0
21868	61427	0425167313	8
21869	61619	0425167313	0
21870	63938	0425167313	0
21871	64440	0425167313	0
21872	66387	0425167313	3
21873	66680	0425167313	5
21874	68555	0425167313	0
21875	70402	0425167313	0
21876	70878	0425167313	9
21877	71074	0425167313	0
21878	72523	0425167313	7
21879	75895	0425167313	0
21880	76483	0425167313	0
21881	77809	0425167313	0
21882	78783	0425167313	0
21883	81977	0425167313	0
21884	88574	0425167313	7
21885	88683	0425167313	7
21886	91246	0425167313	0
21887	91832	0425167313	0
21888	92979	0425167313	1
21889	93574	0425167313	8
21890	94529	0425167313	7
21891	95359	0425167313	6
21892	95507	0425167313	0
21893	98068	0425167313	10
21894	98741	0425167313	0
21895	99630	0425167313	0
21896	100846	0425167313	0
21897	100984	0425167313	0
21898	102967	0425167313	0
21899	104429	0425167313	0
21900	105979	0425167313	5
21901	108005	0425167313	0
21902	108950	0425167313	8
21903	109899	0425167313	0
21904	111174	0425167313	0
21905	111595	0425167313	7
21906	112001	0425167313	0
21907	112083	0425167313	0
21908	113270	0425167313	0
21909	113519	0425167313	0
21910	114544	0425167313	7
21911	114841	0425167313	0
21912	115120	0425167313	0
21913	116904	0425167313	9
21914	117364	0425167313	0
21915	117678	0425167313	7
21916	117925	0425167313	7
21917	121606	0425167313	0
21918	122394	0425167313	6
21919	122938	0425167313	8
21920	123790	0425167313	0
21921	123825	0425167313	0
21922	123981	0425167313	0
21923	126299	0425167313	0
21924	127866	0425167313	2
21925	131046	0425167313	0
21926	132786	0425167313	0
21927	135831	0425167313	0
21928	136349	0425167313	0
21929	136584	0425167313	5
21930	137411	0425167313	0
21931	137513	0425167313	8
21932	138176	0425167313	10
21933	138844	0425167313	7
21934	139330	0425167313	7
21935	143253	0425167313	0
21936	144516	0425167313	5
21937	147965	0425167313	0
21938	149690	0425167313	0
21939	149934	0425167313	0
21940	150968	0425167313	0
21941	152036	0425167313	0
21942	153365	0425167313	8
21943	154992	0425167313	0
21944	155147	0425167313	0
21945	156140	0425167313	0
21946	159860	0425167313	0
21947	161070	0425167313	0
21948	161974	0425167313	0
21949	162562	0425167313	0
21950	162639	0425167313	7
21951	163804	0425167313	0
21952	163973	0425167313	0
21953	165879	0425167313	0
21954	168064	0425167313	0
21955	168816	0425167313	0
21956	170861	0425167313	0
21957	171441	0425167313	0
21958	173415	0425167313	0
21959	174326	0425167313	0
21960	175003	0425167313	0
21961	176459	0425167313	0
21962	178151	0425167313	0
21963	180671	0425167313	8
21964	182053	0425167313	0
21965	185233	0425167313	0
21966	186848	0425167313	8
21967	187145	0425167313	0
21968	187863	0425167313	8
21969	188874	0425167313	0
21970	192710	0425167313	5
21971	194157	0425167313	0
21972	194457	0425167313	0
21973	196225	0425167313	0
21974	196466	0425167313	0
21975	197364	0425167313	0
21976	198327	0425167313	0
21977	198711	0425167313	0
21978	201674	0425167313	0
21979	202644	0425167313	0
21980	204864	0425167313	0
21981	205919	0425167313	0
21982	208197	0425167313	0
21983	209756	0425167313	0
21984	216592	0425167313	0
21985	216829	0425167313	5
21986	218608	0425167313	0
21987	219301	0425167313	4
21988	222210	0425167313	5
21989	223154	0425167313	0
21990	224430	0425167313	9
21991	224764	0425167313	0
21992	226772	0425167313	0
21993	226965	0425167313	10
21994	227467	0425167313	10
21995	229741	0425167313	0
21996	230522	0425167313	0
21997	231237	0425167313	0
21998	232211	0425167313	0
21999	234359	0425167313	7
22000	235282	0425167313	9
22001	237433	0425167313	0
22002	238120	0425167313	0
22003	238276	0425167313	0
22004	239554	0425167313	0
22005	239584	0425167313	0
22006	240568	0425167313	0
22007	242143	0425167313	9
22008	245925	0425167313	0
22009	248280	0425167313	5
22010	250184	0425167313	0
22011	253519	0425167313	8
22012	256843	0425167313	0
22013	257931	0425167313	0
22014	259744	0425167313	0
22015	263560	0425167313	0
22016	264543	0425167313	7
22017	264972	0425167313	0
22018	264996	0425167313	7
22019	265300	0425167313	0
22020	265751	0425167313	8
22021	266056	0425167313	0
22022	266865	0425167313	0
22023	267334	0425167313	6
22024	269140	0425167313	8
22025	269438	0425167313	0
22026	269566	0425167313	0
22027	269719	0425167313	0
22028	270713	0425167313	0
22029	270897	0425167313	0
22030	271162	0425167313	5
22031	271195	0425167313	0
22032	271448	0425167313	0
22033	273307	0425167313	0
22034	273979	0425167313	0
22035	1555	1582970262	0
22036	188369	1582970262	8
22037	1556	1566091446	5
22038	1558	0671698419	10
22039	19022	0671698419	0
22040	52584	0671698419	0
22041	110483	0671698419	10
22042	222204	0671698419	10
22043	1558	0609610597	10
22044	6251	0609610597	3
22045	6398	0609610597	4
22046	7158	0609610597	0
22047	11676	0609610597	6
22048	22625	0609610597	0
22049	23768	0609610597	0
22050	23773	0609610597	0
22051	25410	0609610597	7
22052	25966	0609610597	8
22053	27947	0609610597	0
22054	31010	0609610597	0
22055	31315	0609610597	0
22056	32087	0609610597	0
22057	39773	0609610597	6
22058	43400	0609610597	8
22059	45952	0609610597	0
22060	46760	0609610597	5
22061	48424	0609610597	7
22062	50971	0609610597	7
22063	55492	0609610597	7
22064	55751	0609610597	5
22065	55787	0609610597	8
22066	55892	0609610597	0
22067	57976	0609610597	8
22068	59681	0609610597	0
22069	70189	0609610597	10
22070	72531	0609610597	0
22071	76458	0609610597	0
22072	78553	0609610597	9
22073	81215	0609610597	5
22074	82578	0609610597	0
22075	83543	0609610597	8
22076	86619	0609610597	0
22077	86932	0609610597	0
22078	87690	0609610597	0
22079	88647	0609610597	0
22080	89551	0609610597	0
22081	95359	0609610597	5
22082	95903	0609610597	0
22083	98741	0609610597	0
22084	99223	0609610597	8
22085	105517	0609610597	0
22086	107394	0609610597	0
22087	113420	0609610597	6
22088	115971	0609610597	10
22089	116492	0609610597	0
22090	117669	0609610597	9
22091	124852	0609610597	0
22092	124876	0609610597	4
22093	127129	0609610597	0
22094	134010	0609610597	0
22095	137336	0609610597	9
22096	139751	0609610597	6
22097	145369	0609610597	0
22098	145449	0609610597	0
22099	146083	0609610597	0
22100	151842	0609610597	9
22101	155014	0609610597	0
22102	155564	0609610597	0
22103	155937	0609610597	7
22104	157811	0609610597	0
22105	169192	0609610597	10
22106	169310	0609610597	0
22107	171088	0609610597	8
22108	176214	0609610597	4
22109	177458	0609610597	7
22110	181532	0609610597	8
22111	184891	0609610597	0
22112	185233	0609610597	0
22113	187397	0609610597	8
22114	190533	0609610597	0
22115	190741	0609610597	0
22116	191596	0609610597	0
22117	192479	0609610597	10
22118	194639	0609610597	5
22119	204196	0609610597	8
22120	205980	0609610597	2
22121	206249	0609610597	5
22122	211360	0609610597	9
22123	211426	0609610597	10
22124	212142	0609610597	0
22125	220688	0609610597	10
22126	223296	0609610597	10
22127	224236	0609610597	0
22128	224764	0609610597	0
22129	227705	0609610597	0
22130	228123	0609610597	0
22131	228764	0609610597	0
22132	231357	0609610597	10
22133	232106	0609610597	10
22134	232820	0609610597	0
22135	234279	0609610597	0
22136	234482	0609610597	0
22137	238545	0609610597	0
22138	240107	0609610597	8
22139	241666	0609610597	0
22140	242065	0609610597	7
22141	243951	0609610597	5
22142	245604	0609610597	5
22143	247664	0609610597	7
22144	251164	0609610597	8
22145	255489	0609610597	7
22146	257204	0609610597	10
22147	259035	0609610597	0
22148	263321	0609610597	8
22149	264837	0609610597	7
22150	270989	0609610597	0
22151	274858	0609610597	7
22152	276231	0609610597	4
22153	1558	0374281602	9
22154	2010	0374281602	0
22155	10716	0374281602	7
22156	12362	0374281602	2
22157	13324	0374281602	7
22158	21575	0374281602	4
22159	23578	0374281602	8
22160	24391	0374281602	6
22161	26782	0374281602	5
22162	30273	0374281602	0
22163	30845	0374281602	9
22164	38556	0374281602	0
22165	42847	0374281602	7
22166	55492	0374281602	0
22167	59165	0374281602	10
22168	62387	0374281602	2
22169	68555	0374281602	0
22170	69232	0374281602	0
22171	72144	0374281602	7
22172	72190	0374281602	6
22173	99919	0374281602	8
22174	100459	0374281602	8
22175	100846	0374281602	0
22176	107140	0374281602	9
22177	108267	0374281602	9
22178	111733	0374281602	4
22179	117450	0374281602	0
22180	118101	0374281602	6
22181	118598	0374281602	4
22182	120696	0374281602	7
22183	126736	0374281602	5
22184	131046	0374281602	0
22185	134784	0374281602	8
22186	134797	0374281602	0
22187	140451	0374281602	0
22188	143253	0374281602	0
22189	143713	0374281602	5
22190	145218	0374281602	0
22191	147451	0374281602	0
22192	148712	0374281602	0
22193	155580	0374281602	0
22194	156214	0374281602	6
22195	157625	0374281602	8
22196	164492	0374281602	0
22197	164955	0374281602	0
22198	172512	0374281602	0
22199	176348	0374281602	0
22200	176903	0374281602	0
22201	179744	0374281602	0
22202	195049	0374281602	0
22203	200643	0374281602	0
22204	201869	0374281602	5
22205	215709	0374281602	8
22206	219593	0374281602	0
22207	226610	0374281602	7
22208	232738	0374281602	7
22209	235105	0374281602	8
22210	257534	0374281602	7
22211	260897	0374281602	0
22212	262051	0374281602	9
22213	266268	0374281602	6
22214	1569	0060970790	0
22215	8870	0060970790	0
22216	11676	0060970790	8
22217	14521	0060970790	0
22218	19664	0060970790	0
22219	21576	0060970790	8
22220	25740	0060970790	10
22221	27499	0060970790	0
22222	28661	0060970790	5
22223	45282	0060970790	8
22224	45765	0060970790	0
22225	46398	0060970790	0
22226	47411	0060970790	0
22227	50681	0060970790	6
22228	60277	0060970790	0
22229	66574	0060970790	8
22230	75783	0060970790	0
22231	93047	0060970790	8
22232	93629	0060970790	6
22233	97945	0060970790	0
22234	109176	0060970790	0
22235	121402	0060970790	6
22236	122765	0060970790	9
22237	127429	0060970790	0
22238	139586	0060970790	9
22239	143743	0060970790	7
22240	153054	0060970790	0
22241	165183	0060970790	8
22242	170513	0060970790	0
22243	175117	0060970790	0
22244	175329	0060970790	0
22245	178181	0060970790	0
22246	195716	0060970790	0
22247	201593	0060970790	10
22248	213350	0060970790	0
22249	228998	0060970790	0
22250	238849	0060970790	0
22251	251495	0060970790	0
22252	271354	0060970790	0
22253	274549	0060970790	0
22254	1585	0553343874	6
22255	36836	0553343874	0
22256	120565	0553343874	9
22257	141310	0553343874	0
22258	234828	0553343874	9
22259	1585	0316919896	7
22260	31008	0316919896	6
22261	75591	0316919896	0
22262	89006	0316919896	10
22263	99165	0316919896	6
22264	207105	0316919896	0
22265	277171	0553299506	0
22266	1585	0553299506	7
22267	10130	0553299506	0
22268	11231	0553299506	8
22269	13082	0553299506	0
22270	16795	0553299506	7
22271	24627	0553299506	7
22272	28204	0553299506	5
22273	32223	0553299506	0
22274	49212	0553299506	9
22275	52853	0553299506	0
22276	56554	0553299506	0
22277	60140	0553299506	7
22278	76102	0553299506	0
22279	78110	0553299506	0
22280	78783	0553299506	0
22281	79903	0553299506	0
22282	85656	0553299506	7
22283	86145	0553299506	5
22284	87141	0553299506	0
22285	88738	0553299506	10
22286	91647	0553299506	8
22287	93363	0553299506	0
22288	94368	0553299506	0
22289	94951	0553299506	0
22290	102349	0553299506	5
22291	102967	0553299506	0
22292	108216	0553299506	10
22293	110160	0553299506	10
22294	114414	0553299506	0
22295	115120	0553299506	0
22296	124487	0553299506	0
22297	126492	0553299506	0
22298	128835	0553299506	0
22299	130474	0553299506	0
22300	134247	0553299506	0
22301	136473	0553299506	0
22302	153662	0553299506	8
22303	157065	0553299506	0
22304	158295	0553299506	6
22305	160978	0553299506	0
22306	163804	0553299506	0
22307	166123	0553299506	0
22308	171078	0553299506	7
22309	173415	0553299506	0
22310	177072	0553299506	0
22311	179718	0553299506	0
22312	185448	0553299506	3
22313	199510	0553299506	0
22314	200674	0553299506	0
22315	210959	0553299506	0
22316	212898	0553299506	0
22317	217106	0553299506	0
22318	218552	0553299506	0
22319	221103	0553299506	0
22320	221445	0553299506	0
22321	222050	0553299506	0
22322	225087	0553299506	10
22323	227705	0553299506	0
22324	228681	0553299506	0
22325	232131	0553299506	8
22326	233711	0553299506	0
22327	234165	0553299506	0
22328	235518	0553299506	7
22329	236340	0553299506	0
22330	238222	0553299506	0
22331	241306	0553299506	0
22332	262459	0553299506	0
22333	265115	0553299506	0
22334	265313	0553299506	0
22335	266226	0553299506	0
22336	273979	0553299506	0
22337	1585	0446611611	6
22338	3145	0446611611	8
22339	7158	0446611611	0
22340	8782	0446611611	0
22341	11676	0446611611	8
22342	16634	0446611611	0
22343	18444	0446611611	6
22344	20119	0446611611	0
22345	32721	0446611611	0
22346	35857	0446611611	0
22347	35859	0446611611	0
22348	42123	0446611611	9
22349	45315	0446611611	8
22350	57725	0446611611	0
22351	58497	0446611611	8
22352	66055	0446611611	0
22353	69355	0446611611	0
22354	70222	0446611611	0
22355	76352	0446611611	0
22356	78834	0446611611	0
22357	84795	0446611611	8
22358	85760	0446611611	8
22359	92547	0446611611	0
22360	94334	0446611611	8
22361	101876	0446611611	0
22362	110493	0446611611	7
22363	113984	0446611611	0
22364	114988	0446611611	7
22365	119575	0446611611	0
22366	122440	0446611611	0
22367	124310	0446611611	8
22368	125031	0446611611	8
22369	129008	0446611611	0
22370	130426	0446611611	0
22371	130438	0446611611	0
22372	131893	0446611611	7
22373	134184	0446611611	0
22374	134837	0446611611	9
22375	136348	0446611611	0
22376	137397	0446611611	0
22377	137799	0446611611	9
22378	146175	0446611611	0
22379	149601	0446611611	10
22380	153662	0446611611	0
22381	161882	0446611611	10
22382	162155	0446611611	0
22383	174861	0446611611	0
22384	178093	0446611611	9
22385	178199	0446611611	0
22386	181077	0446611611	0
22387	185296	0446611611	0
22388	187170	0446611611	0
22389	190925	0446611611	0
22390	191548	0446611611	0
22391	195386	0446611611	0
22392	197828	0446611611	0
22393	198625	0446611611	0
22394	201969	0446611611	0
22395	204864	0446611611	0
22396	206171	0446611611	0
22397	209875	0446611611	8
22398	217318	0446611611	10
22399	219321	0446611611	0
22400	220661	0446611611	10
22401	222941	0446611611	0
22402	224360	0446611611	8
22403	227192	0446611611	0
22404	242319	0446611611	0
22405	242946	0446611611	0
22406	243563	0446611611	0
22407	245650	0446611611	8
22408	247055	0446611611	0
22409	251019	0446611611	8
22410	252347	0446611611	0
22411	259628	0446611611	7
22412	262399	0446611611	0
22413	265487	0446611611	7
22414	265620	0446611611	5
22415	268156	0446611611	9
22416	268330	0446611611	0
22417	270156	0446611611	0
22418	1585	0446604658	6
22419	2010	0446604658	0
22420	6251	0446604658	0
22421	6543	0446604658	8
22422	6575	0446604658	0
22423	6764	0446604658	9
22424	11601	0446604658	0
22425	11676	0446604658	8
22426	18155	0446604658	0
22427	19842	0446604658	7
22428	26161	0446604658	9
22429	30144	0446604658	0
22430	35859	0446604658	0
22431	40732	0446604658	0
22432	41084	0446604658	8
22433	52917	0446604658	0
22434	57449	0446604658	0
22435	60141	0446604658	0
22436	62272	0446604658	0
22437	70065	0446604658	7
22438	71620	0446604658	8
22439	78834	0446604658	0
22440	84024	0446604658	0
22441	88937	0446604658	0
22442	101606	0446604658	8
22443	102647	0446604658	0
22444	106225	0446604658	0
22445	110934	0446604658	0
22446	113270	0446604658	0
22447	118484	0446604658	9
22448	119517	0446604658	0
22449	121918	0446604658	7
22450	122901	0446604658	10
22451	127359	0446604658	7
22452	130016	0446604658	0
22453	132171	0446604658	0
22454	132836	0446604658	0
22455	134784	0446604658	0
22456	135045	0446604658	8
22457	135149	0446604658	7
22458	135458	0446604658	0
22459	137143	0446604658	4
22460	139827	0446604658	0
22461	146113	0446604658	7
22462	153563	0446604658	10
22463	161299	0446604658	6
22464	162311	0446604658	9
22465	165914	0446604658	5
22466	169663	0446604658	7
22467	170319	0446604658	0
22468	173415	0446604658	0
22469	173481	0446604658	0
22470	175003	0446604658	0
22471	179433	0446604658	9
22472	189438	0446604658	0
22473	198776	0446604658	0
22474	203799	0446604658	0
22475	206171	0446604658	0
22476	209756	0446604658	0
22477	211426	0446604658	0
22478	212325	0446604658	8
22479	214786	0446604658	0
22480	217375	0446604658	0
22481	220918	0446604658	0
22482	223814	0446604658	0
22483	230459	0446604658	0
22484	231865	0446604658	0
22485	237542	0446604658	0
22486	241980	0446604658	0
22487	243891	0446604658	0
22488	244171	0446604658	10
22489	245352	0446604658	0
22490	245963	0446604658	0
22491	256270	0446604658	7
22492	263323	0446604658	9
22493	264665	0446604658	0
22494	266807	0446604658	0
22495	269890	0446604658	0
22496	271556	0446604658	6
22497	273440	0446604658	9
22498	277427	0345413903	10
22499	1585	0345413903	7
22500	3145	0345413903	0
22501	5124	0345413903	0
22502	7913	0345413903	6
22503	9141	0345413903	0
22504	11245	0345413903	6
22505	11388	0345413903	0
22506	11676	0345413903	0
22507	12692	0345413903	0
22508	13666	0345413903	8
22509	16795	0345413903	0
22510	19570	0345413903	0
22511	22074	0345413903	10
22512	23193	0345413903	4
22513	25409	0345413903	8
22514	25601	0345413903	6
22515	26620	0345413903	0
22516	30533	0345413903	0
22517	31391	0345413903	4
22518	31826	0345413903	0
22519	35050	0345413903	0
22520	35718	0345413903	0
22521	36935	0345413903	9
22522	37293	0345413903	0
22523	38273	0345413903	10
22524	41057	0345413903	0
22525	41123	0345413903	9
22526	42410	0345413903	9
22527	44450	0345413903	0
22528	46909	0345413903	8
22529	47075	0345413903	8
22530	48977	0345413903	0
22531	52853	0345413903	0
22532	53559	0345413903	0
22533	55492	0345413903	0
22534	55493	0345413903	0
22535	56739	0345413903	8
22536	56959	0345413903	0
22537	58156	0345413903	0
22538	58224	0345413903	0
22539	58594	0345413903	0
22540	61619	0345413903	0
22541	64012	0345413903	0
22542	65228	0345413903	7
22543	65584	0345413903	7
22544	65791	0345413903	8
22545	68272	0345413903	7
22546	69926	0345413903	9
22547	70086	0345413903	0
22548	76352	0345413903	0
22549	78795	0345413903	8
22550	78973	0345413903	8
22551	81103	0345413903	6
22552	81492	0345413903	0
22553	83205	0345413903	0
22554	83287	0345413903	10
22555	84900	0345413903	7
22556	85701	0345413903	0
22557	90146	0345413903	0
22558	91342	0345413903	0
22559	93363	0345413903	0
22560	96481	0345413903	0
22561	96571	0345413903	8
22562	98686	0345413903	10
22563	101973	0345413903	3
22564	102275	0345413903	7
22565	102967	0345413903	0
22566	104636	0345413903	0
22567	105672	0345413903	0
22568	106845	0345413903	0
22569	112120	0345413903	6
22570	113519	0345413903	0
22571	113721	0345413903	7
22572	114414	0345413903	0
22573	118207	0345413903	0
22574	119027	0345413903	0
22575	124487	0345413903	0
22576	124489	0345413903	0
22577	124869	0345413903	0
22578	127245	0345413903	0
22579	127648	0345413903	8
22580	128085	0345413903	8
22581	134247	0345413903	0
22582	134596	0345413903	8
22583	134797	0345413903	0
22584	137165	0345413903	7
22585	142093	0345413903	0
22586	145412	0345413903	8
22587	148744	0345413903	0
22588	151455	0345413903	0
22589	152617	0345413903	0
22590	152696	0345413903	10
22591	153662	0345413903	0
22592	154824	0345413903	0
22593	154897	0345413903	9
22594	156269	0345413903	0
22595	156300	0345413903	0
22596	158295	0345413903	0
22597	160663	0345413903	8
22598	164926	0345413903	0
22599	170997	0345413903	0
22600	171118	0345413903	0
22601	172742	0345413903	0
22602	172909	0345413903	5
22603	172913	0345413903	0
22604	173415	0345413903	10
22605	174700	0345413903	9
22606	174861	0345413903	0
22607	177090	0345413903	0
22608	177569	0345413903	0
22609	181176	0345413903	0
22610	184401	0345413903	0
22611	185233	0345413903	0
22612	187031	0345413903	10
22613	187256	0345413903	0
22614	190171	0345413903	10
